postcode,state,latitude,longitude,name
3448,VIC,-36.990506,144.358577,SUTTON GRANGE
3450,VIC,-37.063869,144.217101,CASTLEMAINE
3450,VIC,-37.060183,144.244448,MOONLIGHT FLAT
3451,VIC,-37.0292,144.239946,BARKERS CREEK
3451,VIC,-37.094107,144.203759,CAMPBELLS CREEK
3451,VIC,-37.081139,144.25651,CHEWTON
3451,VIC,-37.073952,144.286574,CHEWTON BUSHLANDS
3451,VIC,-37.043052,144.290219,FARADAY
3451,VIC,-37.141197,144.24988,FRYERSTOWN
3451,VIC,-37.187501,144.23947,GLENLUCE
3451,VIC,-37.070795,144.274803,GOLDEN POINT
3451,VIC,-37.03258,144.100645,GOWER
3451,VIC,-37.151069,144.160962,GUILDFORD
3451,VIC,-37.153711,144.23221,IRISHTOWN
3451,VIC,-37.069084,144.198261,MCKENZIE HILL
3451,VIC,-37.057404,144.145959,MUCKLEFORD
3451,VIC,-37.166325,144.192235,TARILTA
3451,VIC,-37.157268,144.210421,VAUGHAN
3451,VIC,-37.122722,144.16841,YAPEEN
3453,VIC,-36.998965,144.262588,HARCOURT
3453,VIC,-36.970325,144.28189,HARCOURT NORTH
3453,VIC,-36.899628,144.217529,RAVENSWOOD
3453,VIC,-36.934927,144.227601,RAVENSWOOD SOUTH
3458,VIC,-37.451989,144.293564,BARRYS REEF
3458,VIC,-37.472283,144.306407,BLACKWOOD
3458,VIC,-37.357651,144.392692,FERN HILL
3458,VIC,-37.51709,144.37593,LERDERDERG
3458,VIC,-37.359474,144.292594,LITTLE HAMPTON
3458,VIC,-37.409771,144.289521,NEWBURY
3458,VIC,-37.466577,144.303975,NORTH BLACKWOOD
3458,VIC,-37.389363,144.326001,TRENTHAM
3458,VIC,-37.396258,144.381486,TRENTHAM EAST
3460,VIC,-37.308233,144.094647,BASALT
3460,VIC,-37.343587,144.142321,DAYLESFORD
3461,VIC,-37.394334,144.221001,BULLARTO
3461,VIC,-37.423908,144.210458,BULLARTO SOUTH
3461,VIC,-37.178651,144.089983,CLYDESDALE
3461,VIC,-37.328489,144.189283,COOMOORA
3461,VIC,-37.277351,144.296321,DENVER
3461,VIC,-37.240902,144.326211,DRUMMOND
3461,VIC,-37.299821,144.162344,DRY DIGGINGS
3461,VIC,-37.340453,144.097095,EGANSTOWN
3461,VIC,-37.291096,144.124212,ELEVATED PLAINS
3461,VIC,-37.248503,144.133262,FRANKLINFORD
3461,VIC,-37.295179,144.244678,GLENLYON
3461,VIC,-37.272298,144.194341,HEPBURN
3461,VIC,-37.315344,144.138197,HEPBURN SPRINGS
3461,VIC,-37.452037,144.134899,KORWEINGUBOORA
3461,VIC,-37.425757,144.115474,LEONARDS HILL
3461,VIC,-37.392417,144.250813,LYONVILLE
3461,VIC,-37.260735,144.158367,MOUNT FRANKLIN
3461,VIC,-37.371711,144.192548,MUSK
3461,VIC,-37.272298,144.194341,MUSK VALE
3461,VIC,-37.248496,144.199698,PORCUPINE RIDGE
3461,VIC,-37.405983,144.123382,SAILORS FALLS
3461,VIC,-37.353431,144.130517,SAILORS HILL
3461,VIC,-37.271431,144.108578,SHEPHERDS FLAT
3461,VIC,-37.48976,144.143564,SPARGO CREEK
3461,VIC,-37.135335,144.076945,STRANGWAYS
3461,VIC,-37.313722,144.226117,WHEATSHEAF
3461,VIC,-37.21296,144.088977,YANDOIT
3461,VIC,-37.213136,144.048852,YANDOIT HILLS
3462,VIC,-37.107829,144.095795,GREEN GULLY
3462,VIC,-37.087397,143.993953,JOYCES CREEK
3462,VIC,-37.095316,144.120321,MUCKLEFORD SOUTH
3462,VIC,-37.105377,144.06511,NEWSTEAD
3462,VIC,-37.168753,144.038138,SANDON
3462,VIC,-37.071551,144.045866,WELSHMANS REEF
3463,VIC,-36.984271,143.951487,BARINGHUP
3463,VIC,-36.951137,143.871634,BARINGHUP WEST
3463,VIC,-36.909699,144.031371,BRADFORD
3463,VIC,-36.875239,143.960842,EASTVILLE
3463,VIC,-36.827056,143.904434,LAANECOORIE
3463,VIC,-36.996354,144.06843,MALDON
3463,VIC,-36.920084,143.943625,NEEREMAN
3463,VIC,-36.946118,144.061662,NUGGETTY
3463,VIC,-37.004817,144.066266,PERKINS REEF
3463,VIC,-36.962657,144.120525,PORCUPINE FLAT
3463,VIC,-36.846308,144.021846,SHELBOURNE
3463,VIC,-37.021233,144.04768,TARRENGOWER
3463,VIC,-36.965043,144.166608,WALMER
3463,VIC,-36.841499,143.985758,WOODSTOCK WEST
3464,VIC,-37.007853,143.796275,CARISBROOK
3465,VIC,-37.074671,143.677358,ADELAIDE LEAD
3465,VIC,-37.028805,143.676819,ALMA
3465,VIC,-36.983442,143.699121,BOWENVALE
3465,VIC,-37.10168,143.566093,BUNG BONG
3465,VIC,-37.124567,143.886721,COTSWOLD
3465,VIC,-37.103917,143.775852,CRAIGIE
3465,VIC,-37.117514,143.716854,DAISY HILL
3465,VIC,-37.048352,143.78002,FLAGSTAFF
3465,VIC,-37.088162,143.762344,GOLDEN POINT
3465,VIC,-36.967324,143.770432,HAVELOCK
3465,VIC,-37.057395,143.534299,HOMEBUSH
3465,VIC,-37.116323,143.795769,MAJORCA
3465,VIC,-37.048387,143.735409,MARYBOROUGH
3465,VIC,-37.078304,143.927259,MOOLORT
3465,VIC,-37.049633,143.659182,MOONLIGHT FLAT
3465,VIC,-36.94085,143.46707,NATTE YALLOCK
3465,VIC,-37.005652,143.546997,RATHSCAR
3465,VIC,-37.021108,143.481855,RATHSCAR WEST
3465,VIC,-37.100827,143.877588,RODBOROUGH
3465,VIC,-36.994898,143.774385,SIMSON
3465,VIC,-36.970369,143.710742,TIMOR
3465,VIC,-36.967873,143.690326,TIMOR WEST
3465,VIC,-36.990541,143.608305,WAREEK
3467,VIC,-37.088539,143.473798,AVOCA
3467,VIC,-36.909968,143.37707,MOYREISK
3468,VIC,-37.182344,143.399915,AMPHITHEATRE
3468,VIC,-37.258868,143.397305,MOUNT LONARCH
3469,VIC,-37.179436,143.249097,ELMHURST
3469,VIC,-37.114597,143.220904,GLENLOFTY
3469,VIC,-37.223958,143.281716,GLENLOGIE
3469,VIC,-37.136846,143.33887,GLENPATRICK
3469,VIC,-37.128713,143.300831,NOWHERE CREEK
3472,VIC,-36.924333,143.756154,BET BET
3472,VIC,-36.909469,143.796024,BETLEY
3472,VIC,-36.8779,143.75353,BROMLEY
3472,VIC,-36.907629,143.58518,DUNLUCE
3472,VIC,-36.860408,143.732463,DUNOLLY
3472,VIC,-36.887013,143.863928,EDDINGTON
3472,VIC,-36.825061,143.676938,GOLDSBOROUGH
3472,VIC,-36.807319,143.678195,INKERMAN
3472,VIC,-36.681035,143.691851,MCINTYRE
3472,VIC,-36.753256,143.665544,MOLIAGUL
3472,VIC,-36.917005,143.696699,MOUNT HOOGHLY
3475,VIC,-36.830903,143.502295,ARCHDALE
3475,VIC,-36.884915,143.517311,ARCHDALE JUNCTION
3475,VIC,-36.789386,143.549822,BEALIBA
3475,VIC,-36.655933,143.550981,BURKES FLAT
3475,VIC,-36.703611,143.59134,COCHRANES CREEK
3475,VIC,-36.731139,143.44389,EMU
3475,VIC,-36.622015,143.490756,LOGAN
3478,VIC,-36.544552,142.921227,AVON PLAINS
3478,VIC,-36.713108,143.157179,BEAZLEYS BRIDGE
3478,VIC,-36.711719,143.31401,CARAPOOEE
3478,VIC,-36.730657,143.288292,CARAPOOEE WEST
3478,VIC,-36.475617,143.31468,COONOOER BRIDGE
3478,VIC,-36.425651,143.219362,COONOOER WEST
3478,VIC,-36.374108,143.183679,DOOBOOBETIC
3478,VIC,-36.467068,143.202071,GOOROC
3478,VIC,-36.553102,143.418817,GOWAR EAST
3478,VIC,-36.661542,143.057792,GRE GRE
3478,VIC,-36.594805,143.077543,GRE GRE NORTH
3478,VIC,-36.678933,143.028991,GRE GRE SOUTH
3478,VIC,-36.641341,143.384603,KOOREH
3478,VIC,-36.684629,143.264101,MEDLYN
3478,VIC,-36.630985,143.217849,MOOLERR
3478,VIC,-36.988253,143.320323,MOONAMBEL
3478,VIC,-37.07827,143.387035,PERCYDALE
3478,VIC,-36.933063,143.3162,REDBANK
3478,VIC,-36.546474,143.298301,SLATY CREEK
3478,VIC,-36.615024,143.256852,ST ARNAUD
3478,VIC,-36.6084,143.2675,ST ARNAUD EAST
3478,VIC,-36.592298,143.169342,ST ARNAUD NORTH
3478,VIC,-36.805748,143.286094,STUART MILL
3478,VIC,-36.525343,143.189561,SUTHERLAND
3478,VIC,-36.523775,143.103615,SWANWATER
3478,VIC,-37.006265,143.387126,TANWOOD
3478,VIC,-36.777057,143.121261,TOTTINGTON
3478,VIC,-36.579533,142.981976,TRAYNORS LAGOON
3478,VIC,-36.943712,143.061809,TULKARA
3478,VIC,-37.037515,143.311499,WARRENMANG
3478,VIC,-36.470002,143.381591,YAWONG HILLS
3480,VIC,-36.236565,142.687307,AREEGRA
3480,VIC,-36.264615,143.080898,BANYENONG
3480,VIC,-36.34364,142.65012,BOOLITE
3480,VIC,-36.292385,142.739051,CARRON
3480,VIC,-36.470318,143.068595,COPE COPE
3480,VIC,-36.171602,143.040236,CORACK
3480,VIC,-36.17753,143.038318,CORACK EAST
3480,VIC,-36.37066,142.982457,DONALD
3480,VIC,-36.322142,143.034902,GIL GIL
3480,VIC,-36.350942,143.112537,JEFFCOTT
3480,VIC,-36.28673,143.109711,JEFFCOTT NORTH
3480,VIC,-36.452296,142.780344,LAEN
3480,VIC,-36.395951,142.893872,LAEN EAST
3480,VIC,-36.382094,142.804115,LAEN NORTH
3480,VIC,-36.202162,142.985275,LAKE BULOKE
3480,VIC,-36.378438,142.74228,LAWLER
3480,VIC,-36.296777,142.845319,LITCHFIELD
3480,VIC,-36.444739,142.916181,RICH AVON
3480,VIC,-36.51331,142.887634,RICH AVON EAST
3480,VIC,-36.488443,142.836874,RICH AVON WEST
3480,VIC,-36.512366,143.026085,SWANWATER WEST
3482,VIC,-36.226051,142.859931,MASSEY
3482,VIC,-36.082429,142.882888,MORTON PLAINS
3482,VIC,-36.128125,142.81005,WARMUR
3482,VIC,-36.148917,142.858965,WATCHEM
3482,VIC,-36.187579,142.759352,WATCHEM WEST
3483,VIC,-35.979172,142.747934,BALLAPUR
3483,VIC,-35.980771,142.917843,BIRCHIP
3483,VIC,-36.013841,142.821841,BIRCHIP WEST
3483,VIC,-35.823165,142.796611,CURYO
3483,VIC,-35.834959,142.992658,JIL JIL
3483,VIC,-35.902049,142.869123,KARYRIE
3483,VIC,-35.899008,142.795867,KINNABULLA
3483,VIC,-35.820897,142.849932,MARLBED
3483,VIC,-36.027098,143.061288,NARRAPORT
3483,VIC,-35.964848,142.633563,REEDY DAM
3483,VIC,-35.922694,142.986589,WHIRILY
3485,VIC,-35.635088,142.766116,BANYAN
3485,VIC,-35.758053,142.708455,WATCHUPGA
3485,VIC,-35.719379,142.796561,WILLANGIE
3485,VIC,-35.680879,142.666099,WOOMELANG
3487,VIC,-35.606765,142.578891,LASCELLES
3488,VIC,-35.400818,142.44027,SPEED
3488,VIC,-35.445806,142.588306,TURRIFF EAST
3489,VIC,-35.344581,142.476178,TEMPY
3490,VIC,-35.199697,141.600652,BOINKA
3490,VIC,-35.066719,142.655764,KULWIN
3490,VIC,-35.072165,142.318876,OUYEN
3490,VIC,-35.13549,141.905953,TORRITA
3490,VIC,-35.214904,141.498506,TUTYE
3491,VIC,-35.382896,142.1895,PATCHEWOLLOCK
3494,VIC,-34.457991,142.230811,CARWARP
3494,VIC,-34.52924,142.36671,COLIGNAN
3494,VIC,-34.429715,142.353874,IRAAK
3494,VIC,-34.474154,142.359892,NANGILOC
3496,VIC,-34.292017,142.145463,CARDROSS
3496,VIC,-34.278196,141.597777,CULLULLERAINE
3496,VIC,-34.39048,141.338808,MERINGUR
3496,VIC,-34.369766,141.812102,MERRINEE
3496,VIC,-34.274805,141.263471,NEDS CORNER
3496,VIC,-34.308353,142.186534,RED CLIFFS
3496,VIC,-34.28754,142.191911,SUNNYCLIFFS
3496,VIC,-34.38721,141.597044,WERRIMULL
3498,VIC,-34.234604,142.181724,IRYMPLE
3500,VIC,-34.181714,142.163072,MILDURA
3500,VIC,-34.203319,142.17039,MILDURA EAST
3500,VIC,-34.203319,142.17039,MILDURA WEST
3501,VIC,-34.850899,142.327634,HATTAH
3501,VIC,-34.264174,142.096554,KOORLONG
3501,VIC,-34.207114,142.136298,MILDURA CENTRE PLAZA
3501,VIC,-34.244732,142.090351,MILDURA SOUTH
3501,VIC,-34.214151,142.186812,NICHOLS POINT
3502,VIC,-37.972887,145.25835,MILDURA
3505,VIC,-34.19768,142.057629,BIRDWOODTON
3505,VIC,-34.197773,142.084141,CABARITA
3505,VIC,-34.167929,142.060861,MERBEIN
3505,VIC,-34.215642,142.024463,MERBEIN SOUTH
3505,VIC,-34.166774,142.007289,MERBEIN WEST
3505,VIC,-34.264274,141.954205,WARGAN
3505,VIC,-34.149578,141.978682,YELTA
3506,VIC,-35.27579,141.399006,COWANGIE
3507,VIC,-35.191803,142.02364,WALPEUP
3509,VIC,-35.173454,141.692549,LINGA
3509,VIC,-35.169799,141.808981,UNDERBOOL
3512,VIC,-35.218149,141.090483,CARINA
3512,VIC,-35.262387,141.183321,MURRAYVILLE
3515,VIC,-36.736592,144.132572,MARONG
3515,VIC,-36.724153,144.100779,WILSONS HILL
3516,VIC,-36.593021,143.924643,BRIDGEWATER
3516,VIC,-36.524666,143.996272,BRIDGEWATER NORTH
3516,VIC,-36.601351,143.941051,BRIDGEWATER ON LODDON
3516,VIC,-36.64949,144.017206,DERBY
3516,VIC,-36.691491,144.075949,LEICHARDT
3516,VIC,-36.603624,144.062812,YARRABERB
3517,VIC,-36.298881,143.915229,BEARS LAGOON
3517,VIC,-36.566388,143.707293,BRENANAH
3517,VIC,-36.508436,143.764881,GLENALBYN
3517,VIC,-36.576463,143.868955,INGLEWOOD
3517,VIC,-36.269461,143.966665,JARKLIN
3517,VIC,-36.608608,143.7543,KINGOWER
3517,VIC,-36.53964,143.811981,KURTING
3517,VIC,-36.437652,143.899053,POWLETT PLAINS
3517,VIC,-36.651471,143.699164,RHEOLA
3517,VIC,-36.517569,143.923368,SALISBURY WEST
3517,VIC,-36.412547,143.974416,SERPENTINE
3518,VIC,-36.501479,143.456459,BERRIMAL
3518,VIC,-36.291375,143.751749,BORUNG
3518,VIC,-36.564065,143.519958,FENTONS CREEK
3518,VIC,-36.240301,143.867439,FERNIHURST
3518,VIC,-36.404297,143.823229,FIERY FLAT
3518,VIC,-36.517281,143.613413,KURRACA
3518,VIC,-36.504624,143.556361,KURRACA WEST
3518,VIC,-36.234836,143.758455,MYSIA
3518,VIC,-36.421098,143.459744,NINE MILE
3518,VIC,-36.391689,143.446399,RICHMOND PLAINS
3518,VIC,-36.3585,143.582874,SKINNERS FLAT
3518,VIC,-36.418555,143.61284,WEDDERBURN
3518,VIC,-36.424318,143.68675,WEDDERBURN JUNCTION
3518,VIC,-36.603174,143.61479,WEHLA
3518,VIC,-36.331249,143.660601,WOOLSHED FLAT
3518,VIC,-36.345755,143.470856,WOOSANG
3520,VIC,-36.331469,143.83557,KINYPANIAL
3520,VIC,-36.356586,143.705869,KORONG VALE
3521,VIC,-37.120609,144.882105,PYALONG
3522,VIC,-37.126178,144.750364,EMU FLAT
3522,VIC,-37.046912,144.798912,TOOBORAC
3523,VIC,-36.944132,144.732986,ARGYLE
3523,VIC,-36.894752,144.80027,COSTERFIELD
3523,VIC,-36.88112,144.649341,DERRINAL
3523,VIC,-36.922052,144.708908,HEATHCOTE
3523,VIC,-37.005382,144.723819,HEATHCOTE SOUTH
3523,VIC,-36.82727,144.595092,KNOWSLEY
3523,VIC,-36.829301,144.710782,LADYS PASS
3523,VIC,-36.802355,144.882263,MOORMBOOL WEST
3523,VIC,-36.787493,144.715683,MOUNT CAMEL
3523,VIC,-36.795314,144.802939,REDCASTLE
3525,VIC,-36.268867,143.426085,BARRAKEE
3525,VIC,-36.264986,143.508029,BUCKRABANYULE
3525,VIC,-36.269007,143.350406,CHARLTON
3525,VIC,-36.213632,143.128316,GRANITE FLAT
3525,VIC,-36.160504,143.513558,LAKE MARMAL
3525,VIC,-36.158726,143.431571,NAREEWILLOCK
3525,VIC,-36.196584,143.341278,TEDDYWADDY
3525,VIC,-36.196125,143.204814,TEDDYWADDY WEST
3525,VIC,-36.150048,143.587841,TERRAPPEE
3525,VIC,-36.261221,143.211082,WOOROONOOK
3525,VIC,-36.273232,143.597571,WYCHITELLA
3525,VIC,-36.197174,143.627886,WYCHITELLA NORTH
3525,VIC,-36.386796,143.381179,YEUNGROON
3525,VIC,-36.356027,143.438925,YEUNGROON EAST
3527,VIC,-36.055958,143.38661,BUNGULUKE
3527,VIC,-35.903515,143.261657,DUMOSA
3527,VIC,-36.139588,143.339126,GLENLOTH
3527,VIC,-36.059245,143.450693,GLENLOTH EAST
3527,VIC,-36.09834,143.067339,THALIA
3527,VIC,-35.812817,143.365339,TOWANINNY
3527,VIC,-35.939667,143.331977,TOWANINNY SOUTH
3527,VIC,-36.077203,143.227148,WYCHEPROOF
3527,VIC,-36.135691,143.18554,WYCHEPROOF SOUTH
3529,VIC,-35.780006,143.259314,KALPIENUNG
3529,VIC,-35.854123,143.178092,NULLAWIL
3530,VIC,-35.718468,143.107379,CULGOA
3530,VIC,-35.780915,143.120509,WARNE
3531,VIC,-35.635336,142.991804,BERRIWILLOCK
3531,VIC,-35.563179,142.914657,BOIGBEAT
3531,VIC,-35.583752,143.109086,SPRINGFIELD
3533,VIC,-35.360723,142.786824,BIMBOURIE
3533,VIC,-35.309,142.7795,LAKE TYRRELL
3533,VIC,-35.157562,142.656977,MITTYACK
3533,VIC,-35.308438,142.698564,NANDALY
3533,VIC,-35.45375,142.755877,NINDA
3533,VIC,-35.388524,142.650655,NYARRIN
3533,VIC,-35.504189,142.850808,SEA LAKE
3533,VIC,-35.425329,142.961344,TYRRELL
3533,VIC,-35.358339,142.972786,TYRRELL DOWNS
3537,VIC,-36.011488,143.671965,BARRAPORT
3537,VIC,-36.018669,143.527848,BARRAPORT WEST
3537,VIC,-36.116842,143.725589,BOORT
3537,VIC,-35.986353,143.87463,CANARY ISLAND
3537,VIC,-36.090288,143.644117,CATUMNAL
3537,VIC,-35.984791,143.604361,GREDGWIN
3537,VIC,-35.942274,143.818646,LEAGHUR
3537,VIC,-36.042299,143.745106,MINMINDIE
3537,VIC,-36.068607,143.807342,YANDO
3540,VIC,-35.75855,143.445376,CANNIE
3540,VIC,-35.942628,143.445965,NINYEUNOOK
3540,VIC,-35.907104,143.593301,OAKVALE
3540,VIC,-35.849005,143.520646,QUAMBATOOK
3542,VIC,-35.758096,143.284751,COKUM
3542,VIC,-35.667621,143.374622,LALBERT
3542,VIC,-35.699829,143.38222,TITYBONG
3544,VIC,-35.513341,143.197025,CHINANGIN
3544,VIC,-35.410778,143.191625,GOWANFORD
3544,VIC,-35.614725,143.237807,MURNUNGIN
3544,VIC,-35.470402,143.26756,ULTIMA
3544,VIC,-35.467617,143.341976,ULTIMA EAST
3544,VIC,-35.365614,143.103594,WAITCHIE
3546,VIC,-34.96464,142.884361,BOLTON
3546,VIC,-35.190061,142.947359,CHINKAPOOK
3546,VIC,-35.109974,142.900139,COCAMBA
3546,VIC,-35.181035,142.795553,GERAHMIN
3546,VIC,-35.054563,142.882871,MANANGATANG
3546,VIC,-35.181524,143.079145,TUROAR
3546,VIC,-34.977791,142.767585,WINNAMBOOL
3549,VIC,-34.847699,142.830117,ANNUELLO
3549,VIC,-34.698232,142.813221,BANNERTON
3549,VIC,-34.695199,142.713108,HAPPY VALLEY
3549,VIC,-34.819892,142.581157,LIPAROO
3549,VIC,-34.590121,142.772064,ROBINVALE
3549,VIC,-34.612077,142.789595,ROBINVALE IRRIGATION DISTRICT SECTION B
3549,VIC,-34.626246,142.730687,ROBINVALE IRRIGATION DISTRICT SECTION C
3549,VIC,-34.636393,142.75566,ROBINVALE IRRIGATION DISTRICT SECTION D
3549,VIC,-34.664554,142.759585,ROBINVALE IRRIGATION DISTRICT SECTION E
3549,VIC,-34.642107,142.822454,TOL TOL
3549,VIC,-34.820509,142.92752,WANDOWN
3549,VIC,-34.804308,142.672627,WEMEN
3550,VIC,-36.758492,144.280075,BENDIGO
3550,VIC,-36.771921,144.291162,BENDIGO SOUTH
3550,VIC,-36.822895,144.270219,DIAMOND HILL
3550,VIC,-36.749405,144.30275,EAST BENDIGO
3550,VIC,-36.774405,144.290098,FLORA HILL
3550,VIC,-36.74571,144.25755,IRONBARK
3550,VIC,-36.767542,144.301903,KENNINGTON
3550,VIC,-36.746922,144.258137,LONG GULLY
3550,VIC,-36.748507,144.280995,NORTH BENDIGO
3550,VIC,-36.780733,144.270238,QUARRY HILL
3550,VIC,-36.803325,144.289662,SPRING GULLY
3550,VIC,-36.75934,144.298591,STRATHDALE
3550,VIC,-36.759261,144.251415,WEST BENDIGO
3550,VIC,-36.73025,144.307497,WHITE HILLS
3551,VIC,-36.690822,143.868371,ARNOLD
3551,VIC,-36.661766,143.76205,ARNOLD WEST
3551,VIC,-36.71111,144.332462,ASCOT
3551,VIC,-36.848927,144.419476,AXE CREEK
3551,VIC,-36.787917,144.504133,AXEDALE
3551,VIC,-36.654973,144.403153,BAGSHOT
3551,VIC,-36.600407,144.4118,BAGSHOT NORTH
3551,VIC,-36.704414,144.775073,CORNELLA
3551,VIC,-36.848332,144.336312,EMU CREEK
3551,VIC,-36.887127,144.390872,EPPALOCK
3551,VIC,-36.71462,144.313944,EPSOM
3551,VIC,-36.667075,144.331972,HUNTLY
3551,VIC,-36.587872,144.333014,HUNTLY NORTH
3551,VIC,-36.773334,144.360111,JUNORTOUN
3551,VIC,-36.915031,144.492447,KIMBOLTON
3551,VIC,-36.73205,143.857071,LLANELLY
3551,VIC,-36.811409,144.174268,LOCKWOOD
3551,VIC,-36.844443,144.158421,LOCKWOOD SOUTH
3551,VIC,-36.715051,144.415385,LONGLEA
3551,VIC,-36.742983,144.211349,MAIDEN GULLY
3551,VIC,-36.817858,144.295026,MANDURANG
3551,VIC,-36.870023,144.27292,MANDURANG SOUTH
3551,VIC,-36.486997,144.495741,MINTO
3551,VIC,-36.834244,144.501818,MOSQUITO CREEK
3551,VIC,-36.753091,143.771109,MURPHYS CREEK
3551,VIC,-36.643942,144.65305,MYOLA
3551,VIC,-36.643993,144.709894,MYOLA EAST
3551,VIC,-36.742221,143.908207,NEWBRIDGE
3551,VIC,-36.819705,143.738403,PAINSWICK
3551,VIC,-36.926594,144.397922,PILCHERS BRIDGE
3551,VIC,-36.87244,144.314641,SEDGWICK
3551,VIC,-36.80632,144.355351,STRATHFIELDSAYE
3551,VIC,-36.774013,143.833431,TARNAGULLA
3551,VIC,-36.720439,144.682618,TOOLLEEN
3551,VIC,-36.820359,143.815216,WAANYARRA
3551,VIC,-36.682084,144.38645,WELLSFORD
3551,VIC,-36.745508,144.001318,WOODSTOCK ON LODDON
3552,VIC,-37.825288,145.011924,BENDIGO
3555,VIC,-36.834685,144.230004,BIG HILL
3555,VIC,-36.781511,144.263033,GOLDEN GULLY
3555,VIC,-36.774862,144.263168,GOLDEN SQUARE
3555,VIC,-36.796876,144.243973,KANGAROO FLAT
3555,VIC,-36.792655,144.244432,LANSELL PLAZA
3555,VIC,-36.765314,144.248517,SPECIMEN HILL
3556,VIC,-36.732656,144.257173,CALIFORNIA GULLY
3556,VIC,-36.6182,144.122033,CAMPBELLS FOREST
3556,VIC,-36.717864,144.252541,EAGLEHAWK
3556,VIC,-36.690494,144.258733,EAGLEHAWK NORTH
3556,VIC,-36.696142,144.277644,JACKASS FLAT
3556,VIC,-36.701241,144.208904,MYERS FLAT
3556,VIC,-36.708908,144.232158,SAILORS GULLY
3556,VIC,-36.593639,144.188967,SEBASTIAN
3556,VIC,-36.664052,144.271258,WHIPSTICK
3556,VIC,-36.642442,144.257034,WOODVALE
3557,VIC,-36.653535,144.506417,BARNADOWN
3557,VIC,-36.696091,144.515424,FOSTERVILLE
3557,VIC,-36.614875,144.506062,GOORNONG
3557,VIC,-36.697844,144.549804,MUSKERRY
3557,VIC,-36.675599,144.618476,MUSKERRY EAST
3558,VIC,-36.485796,144.713905,BURNEWANG
3558,VIC,-36.504303,144.75,COROP WEST
3558,VIC,-36.594619,144.636888,CREEK VIEW
3558,VIC,-36.493319,144.609344,ELMORE
3558,VIC,-36.442531,144.504955,HUNTER
3559,VIC,-36.529882,144.604459,AVONMORE
3559,VIC,-36.590262,144.793787,COLBINABBIN
3559,VIC,-36.457558,144.793985,COROP
3559,VIC,-36.534062,144.624333,RUNNYMEDE
3561,VIC,-36.298882,144.673529,BALLENDELLA
3561,VIC,-36.256504,144.564747,BAMAWM
3561,VIC,-36.198835,144.616856,BAMAWM EXTENSION
3561,VIC,-36.352334,144.576262,DIGGORA
3561,VIC,-36.354517,144.50504,DIGGORA WEST
3561,VIC,-36.34374,144.743065,FAIRY DELL
3561,VIC,-36.284193,144.777526,NANNEELLA
3561,VIC,-36.361458,144.701328,ROCHESTER
3561,VIC,-36.352097,144.693262,ROCHESTER WEST
3561,VIC,-36.35211,144.644379,THE SETTLEMENT
3561,VIC,-36.357583,144.857866,TIMMERING
3562,VIC,-35.975398,144.459855,TORRUMBARRY
3563,VIC,-36.271227,144.481629,LOCKINGTON
3564,VIC,-36.131154,144.728548,CAMPASPE WEST
3564,VIC,-36.128659,144.748178,ECHUCA
3564,VIC,-36.140551,144.764893,ECHUCA EAST
3564,VIC,-36.14051,144.74663,ECHUCA SOUTH
3564,VIC,-36.140476,144.813682,ECHUCA VILLAGE
3564,VIC,-36.182336,144.673419,ECHUCA WEST
3564,VIC,-36.096733,144.88293,KANYAPELLA
3564,VIC,-36.155695,144.593715,MCEVOYS
3564,VIC,-36.012233,144.43748,PATHO
3564,VIC,-36.038688,144.373109,PATHO WEST
3564,VIC,-36.129538,144.507655,ROSLYNMEAD
3564,VIC,-36.217408,144.809735,SIMMIE
3564,VIC,-36.108652,144.629715,WHARPARILLA
3565,VIC,-36.192354,144.526275,KOTTA
3566,VIC,-35.957441,144.366659,GUNBOWER
3567,VIC,-35.886223,144.242273,HORFIELD
3567,VIC,-35.904018,144.301443,LEITCHVILLE
3568,VIC,-35.836345,144.336635,BURKES BRIDGE
3568,VIC,-35.808807,144.221264,COHUNA
3568,VIC,-35.79337,144.160827,CULLEN
3568,VIC,-35.813775,144.182809,DALTONS BRIDGE
3568,VIC,-35.711438,144.146351,GANNAWARRA
3568,VIC,-35.853908,144.244267,KEELY
3568,VIC,-35.851386,144.091251,MACORNA NORTH
3568,VIC,-35.858679,144.159049,MCMILLANS
3568,VIC,-35.811183,144.124299,MEAD
3568,VIC,-35.920497,144.100406,MINCHA WEST
3568,VIC,-35.857221,144.282705,WEE WEE RUP
3570,VIC,-36.474005,144.1055,AUCHMORE
3570,VIC,-36.44328,144.430294,DRUMMARTIN
3570,VIC,-36.458285,144.380317,KAMAROOKA
3570,VIC,-36.566527,144.243285,NEILBOROUGH
3570,VIC,-36.535452,144.206583,RAYWOOD
3570,VIC,-38.24686,145.066308,SUMMERFIELD
3571,VIC,-36.370912,144.231949,DINGEE
3571,VIC,-36.399867,144.308331,KAMAROOKA NORTH
3571,VIC,-36.35515,144.0926,POMPAPIEL
3571,VIC,-36.428983,144.230263,TANDARRA
3572,VIC,-36.356189,144.381891,MILLOO
3572,VIC,-36.299018,144.319328,PIAVELLA
3572,VIC,-36.301144,144.231929,PRAIRIE
3572,VIC,-36.299054,144.43186,TENNYSON
3573,VIC,-36.298763,144.085645,CALIVIL
3573,VIC,-36.211184,144.230492,MITIAMO
3573,VIC,-36.223216,144.411942,PINE GROVE
3573,VIC,-36.225801,144.454498,PINE GROVE EAST
